sales_volume,temperature,region,product_type,date,regression_target,classification_target,time_series_target
53.36,25.9,North,Electronics,2023-02-19 22:00:00,376.61818351460124,High,146.2654201352837
70.46,1.6,West,Furniture,2023-02-19 23:00:00,372.9480108752402,Low,144.51742779354026
51.88,17.8,North,Electronics,2023-02-20 00:00:00,368.6674389717626,Low,150.9741018156479
43.56,10.7,East,Groceries,2023-02-20 01:00:00,355.12544497929207,Low,147.81346065364806
51.83,25.2,South,Electronics,2023-02-20 02:00:00,368.65918436095245,Low,146.64861763265182
58.15,3.9,East,Groceries,2023-02-20 03:00:00,356.72094045821603,Low,147.48599596898785
50.73,18.9,West,Electronics,2023-02-20 04:00:00,353.1018196522823,High,153.50766443606756
50.61,29.7,North,Groceries,2023-02-20 05:00:00,362.0941159266003,High,145.6082005475353
39.47,8.1,South,Furniture,2023-02-20 06:00:00,342.9614498236057,Low,141.7447551675637
40.06,-7.0,West,Groceries,2023-02-20 07:00:00,332.00316288939166,High,143.30946800225405
28.96,13.2,West,Furniture,2023-02-20 08:00:00,333.82083854091616,Medium,147.11386207653499
76.24,5.6,South,Clothing,2023-02-20 09:00:00,364.80910499727986,Medium,150.7672540406653
31.34,20.3,South,Groceries,2023-02-20 10:00:00,332.320304150429,Medium,152.8376361222809
39.61,32.8,West,Furniture,2023-02-20 11:00:00,351.0064761366706,Medium,156.75873802659794
39.22,11.9,North,Clothing,2023-02-20 12:00:00,344.1588639026145,High,152.286353776237
63.42,11.0,North,Electronics,2023-02-20 13:00:00,362.96249965445895,Medium,144.24895204742387
45.58,19.5,West,Clothing,2023-02-20 14:00:00,353.6621863407075,Medium,147.71875438794225
68.72,-5.3,West,Groceries,2023-02-20 15:00:00,359.7321962540358,Low,137.98585005891363
39.9,1.4,East,Clothing,2023-02-20 16:00:00,342.46124254990343,High,147.31378997580094
54.18,31.4,East,Electronics,2023-02-20 17:00:00,364.88773425762497,High,145.91136800202426
37.47,20.1,North,Clothing,2023-02-20 18:00:00,350.1822579244682,Medium,137.4352539102582
82.18,-9.4,East,Groceries,2023-02-20 19:00:00,372.96808711392225,High,159.59960227537158
32.19,-0.8,North,Groceries,2023-02-20 20:00:00,335.9608054244745,Medium,147.231611928723
54.65,20.7,South,Furniture,2023-02-20 21:00:00,362.23991526693175,Medium,138.6431464495116
59.51,24.4,East,Electronics,2023-02-20 22:00:00,372.1835699757658,Medium,147.8642200775335
56.21,27.8,North,Electronics,2023-02-20 23:00:00,370.4911383950153,Medium,157.54255386814745
47.22,3.1,North,Clothing,2023-02-21 00:00:00,347.4546729158661,High,158.87603256321745
48.05,31.9,West,Electronics,2023-02-21 01:00:00,360.5958240809945,High,149.68227590949638
50.66,14.9,North,Groceries,2023-02-21 02:00:00,358.02984732544024,Medium,149.92024796351836
47.79,21.3,East,Clothing,2023-02-21 03:00:00,350.88108131921007,Low,155.61230937517166
64.46,16.9,West,Furniture,2023-02-21 04:00:00,360.2400367913077,Medium,148.7758132510427
83.16,-4.5,West,Clothing,2023-02-21 05:00:00,369.8529501396865,High,151.8718661605442
41.64,33.3,East,Clothing,2023-02-21 06:00:00,354.6958662791702,Low,153.80851413608684
29.45,-4.5,South,Furniture,2023-02-21 07:00:00,327.40794994055943,Medium,144.26904067157417
48.68,1.5,East,Clothing,2023-02-21 08:00:00,351.22579476324546,High,157.36875575982415
88.7,26.6,East,Electronics,2023-02-21 09:00:00,400.25344303023127,Low,145.3207122552538
37.94,17.8,West,Clothing,2023-02-21 10:00:00,353.04514916503166,High,146.58246885331116
74.59,27.7,East,Clothing,2023-02-21 11:00:00,386.6631814040125,Low,150.2808463840858
75.17,13.2,South,Clothing,2023-02-21 12:00:00,384.40100091265754,Medium,154.50808391855747
41.7,7.0,South,Groceries,2023-02-21 13:00:00,359.22234834907704,High,153.2234771659929
58.53,31.5,South,Groceries,2023-02-21 14:00:00,384.4960977225024,Medium,149.61386150028528
74.43,-8.4,West,Electronics,2023-02-21 15:00:00,376.9983694610402,Medium,151.30414753912785
44.31,28.5,East,Furniture,2023-02-21 16:00:00,372.69078793370943,High,155.2702162469823
46.95,0.4,North,Groceries,2023-02-21 17:00:00,367.5872913837959,Low,149.96423318155183
41.27,28.2,East,Groceries,2023-02-21 18:00:00,382.28112198708567,Medium,145.8785164446131
34.78,-3.7,South,Electronics,2023-02-21 19:00:00,364.60605550608074,Medium,146.9387094279049
40.26,16.1,East,Electronics,2023-02-21 20:00:00,373.4967091257613,Medium,154.51233478863358
31.64,30.0,West,Furniture,2023-02-21 21:00:00,372.17654209302003,Medium,145.92035711936893
50.51,11.3,East,Clothing,2023-02-21 22:00:00,376.8111087245705,Medium,142.1459594453942
38.45,23.6,West,Clothing,2023-02-21 23:00:00,380.40553388758786,Medium,148.47089733804918
53.51,26.2,North,Furniture,2023-02-22 00:00:00,392.5592119316897,Medium,149.61979309377077
26.66,23.1,North,Furniture,2023-02-22 01:00:00,375.7964260470778,Low,154.30173571697338
54.96,31.6,West,Furniture,2023-02-22 02:00:00,399.8329326944223,Low,142.71110260578288
62.5,10.1,East,Electronics,2023-02-22 03:00:00,392.6605129061185,Medium,151.73111024414442
20.09,-2.2,South,Clothing,2023-02-22 04:00:00,354.9897834351842,Medium,155.75183745518186
55.61,-7.8,West,Furniture,2023-02-22 05:00:00,388.44651696304305,Medium,145.9036340917758
68.42,1.1,East,Furniture,2023-02-22 06:00:00,402.08563131670365,Medium,150.3914223890628
31.86,-3.6,East,Clothing,2023-02-22 07:00:00,357.67379200739765,Medium,139.22111620886994
75.09,15.1,East,Clothing,2023-02-22 08:00:00,393.7868749957033,Medium,154.3287892668592
56.29,-1.7,South,Electronics,2023-02-22 09:00:00,371.83668277652555,Medium,153.9278765133994
39.42,-8.2,South,Groceries,2023-02-22 10:00:00,347.71670264261667,High,149.8349573819726
49.16,-8.4,South,Groceries,2023-02-22 11:00:00,351.08088851063457,Medium,143.28142035090693
58.37,27.4,West,Electronics,2023-02-22 12:00:00,376.4105982638259,High,153.23325131793348
51.14,16.6,West,Electronics,2023-02-22 13:00:00,352.9797620350936,Medium,148.6528838771707
58.08,6.1,South,Clothing,2023-02-22 14:00:00,351.38313308846637,High,135.95303089609686
36.19,30.2,West,Electronics,2023-02-22 15:00:00,340.09709029916496,Medium,153.72110541779128
52.54,-6.8,South,Electronics,2023-02-22 16:00:00,327.1811917096612,Medium,155.62125489781533
28.79,34.1,West,Furniture,2023-02-22 17:00:00,324.6202695135709,High,156.47087107702575
48.33,17.7,East,Electronics,2023-02-22 18:00:00,326.7062248882238,Medium,143.35852864689872
36.44,-1.7,South,Electronics,2023-02-22 19:00:00,309.84162597818533,Medium,140.12680988439456
38.97,20.6,West,Furniture,2023-02-22 20:00:00,328.9982599115997,Low,147.62412791179355
68.54,24.4,East,Clothing,2023-02-22 21:00:00,352.73212565354436,High,152.22868858648823
66.37,9.3,East,Clothing,2023-02-22 22:00:00,340.46549675831017,High,144.88676455502278
59.14,28.8,West,Electronics,2023-02-22 23:00:00,342.36047175252065,Medium,141.60493982979096
33.62,-3.2,East,Electronics,2023-02-23 00:00:00,300.4035362128284,Medium,153.140396586052
45.25,2.5,North,Groceries,2023-02-23 01:00:00,306.11382673473,Medium,147.7469959676917
68.2,-5.8,South,Furniture,2023-02-23 02:00:00,312.09605447026337,Low,152.53950433788563
52.13,-0.5,South,Groceries,2023-02-23 03:00:00,295.2424496786724,Medium,149.4571179875583
84.79,0.7,East,Electronics,2023-02-23 04:00:00,330.1304047142356,Medium,148.49723513873718
55.9,31.3,West,Groceries,2023-02-23 05:00:00,318.8662995374183,Medium,148.95476002019927
52.88,-6.5,North,Groceries,2023-02-23 06:00:00,282.84215717859945,Medium,147.42894619118903
45.36,9.2,West,Clothing,2023-02-23 07:00:00,281.74087248619446,Medium,146.8722505067972
52.0,14.0,South,Furniture,2023-02-23 08:00:00,281.5007998023903,Medium,143.60040525238892
47.71,30.4,East,Clothing,2023-02-23 09:00:00,286.56622450237614,High,151.46346726866201
60.62,34.9,North,Clothing,2023-02-23 10:00:00,298.90245622619113,Low,155.22237828527108
64.35,23.9,East,Groceries,2023-02-23 11:00:00,296.6658844146514,Medium,146.41833431906943
38.21,33.7,North,Furniture,2023-02-23 12:00:00,280.4502540209255,Medium,158.1853355870134
30.03,25.4,East,Electronics,2023-02-23 13:00:00,267.89270249782675,High,150.66990486960495
22.46,33.3,West,Furniture,2023-02-23 14:00:00,258.5072218901268,Medium,150.0081389763253
57.62,21.8,South,Clothing,2023-02-23 15:00:00,280.51195153026964,Medium,151.92068444287872
33.45,-6.4,East,Groceries,2023-02-23 16:00:00,252.17057447594814,High,153.44753970040387
17.71,8.1,East,Electronics,2023-02-23 17:00:00,255.89693989492415,Medium,146.22361921716183
55.83,19.1,North,Clothing,2023-02-23 18:00:00,290.7029832583941,Medium,151.19318008616193
87.39,5.8,West,Groceries,2023-02-23 19:00:00,308.6529335319757,Medium,153.5728978769666
49.91,2.3,West,Clothing,2023-02-23 20:00:00,279.42106942742015,Medium,146.36159139701817
62.58,16.0,North,Groceries,2023-02-23 21:00:00,303.8732772247807,Low,148.19901931413403
51.23,32.0,West,Furniture,2023-02-23 22:00:00,300.36179417225793,Medium,144.2539813432094
48.52,-8.4,South,Clothing,2023-02-23 23:00:00,281.4570507570096,Medium,145.53807567968224
63.79,24.6,East,Furniture,2023-02-24 00:00:00,306.05895442938765,High,146.16601326671238
45.65,22.5,North,Furniture,2023-02-24 01:00:00,292.1461993807152,High,143.30274277648365
54.01,33.4,West,Groceries,2023-02-24 02:00:00,309.137220263807,Medium,147.4163603259077
54.83,31.9,South,Electronics,2023-02-24 03:00:00,302.5889172310681,Low,149.29072813844033
39.98,24.3,South,Furniture,2023-02-24 04:00:00,284.283193620977,High,149.6799395013171
64.88,13.4,West,Clothing,2023-02-24 05:00:00,303.527109104452,Medium,143.3995594983248
47.38,-0.8,West,Clothing,2023-02-24 06:00:00,285.50791525702596,High,144.31016068717807
38.66,14.5,North,Groceries,2023-02-24 07:00:00,291.3616459586002,Low,151.49434111010382
58.05,24.4,West,Furniture,2023-02-24 08:00:00,316.06584419087056,High,144.0922395269122
36.52,30.3,North,Electronics,2023-02-24 09:00:00,300.0863265512871,High,151.15109053378288
50.42,25.5,East,Electronics,2023-02-24 10:00:00,319.80227729326054,Low,143.2602133078915
49.86,-1.2,South,Clothing,2023-02-24 11:00:00,306.68882724702746,Low,148.6980640769292
66.29,17.0,North,Groceries,2023-02-24 12:00:00,313.6542825013065,Medium,150.4635425686466
57.12,4.9,South,Furniture,2023-02-24 13:00:00,298.85655063942,Medium,133.3402089345474
49.62,-9.6,East,Clothing,2023-02-24 14:00:00,283.2606943544233,High,150.8159917408066
62.27,-1.0,West,Groceries,2023-02-24 15:00:00,301.65694019125976,Medium,152.87719410218506
70.85,-4.9,North,Electronics,2023-02-24 16:00:00,304.3150136152691,High,144.69361715308955
58.37,27.9,West,Clothing,2023-02-24 17:00:00,316.22586359436474,High,147.8464066776462
50.16,1.6,South,Groceries,2023-02-24 18:00:00,299.2983604563983,Medium,141.799806919282
30.32,2.8,North,Electronics,2023-02-24 19:00:00,279.02590814904795,Medium,147.6887097086465
34.02,33.2,East,Groceries,2023-02-24 20:00:00,296.48404147099086,Low,158.05063271745155
45.42,7.1,East,Clothing,2023-02-24 21:00:00,288.67637424961384,Medium,134.6339754890487
40.86,-9.6,West,Furniture,2023-02-24 22:00:00,277.60216748388217,High,142.984565865061
47.2,2.8,East,Groceries,2023-02-24 23:00:00,284.96671314770657,Low,149.34056838305997
50.85,-4.6,East,Furniture,2023-02-25 00:00:00,284.5588893002519,Medium,151.53159511577243
57.95,-5.4,West,Clothing,2023-02-25 01:00:00,288.47736054529986,High,138.1766631796126
48.94,-6.5,West,Electronics,2023-02-25 02:00:00,279.9582442719007,Medium,141.7611373564854
57.3,16.7,North,Groceries,2023-02-25 03:00:00,308.5009461708912,Medium,141.91204258587922
50.97,-1.5,North,Electronics,2023-02-25 04:00:00,292.5345200373552,High,141.40842452676057
20.37,6.3,West,Furniture,2023-02-25 05:00:00,262.28235459926924,Low,143.9505380774158
35.91,28.8,South,Furniture,2023-02-25 06:00:00,291.04348532294097,High,137.2442053395112
47.84,9.1,South,Electronics,2023-02-25 07:00:00,295.777264831951,High,142.96952959862196
31.85,31.2,North,Clothing,2023-02-25 08:00:00,284.1405639629669,Low,139.4141615825992
59.0,12.4,North,Furniture,2023-02-25 09:00:00,292.95606585692656,Medium,143.60163989862122
72.96,7.9,West,Clothing,2023-02-25 10:00:00,304.0531186411592,Medium,140.26953760289345
68.28,23.8,South,Electronics,2023-02-25 11:00:00,310.8801349472445,Low,142.79754768167862
46.8,-6.7,West,Clothing,2023-02-25 12:00:00,278.42251612998086,Medium,138.30636492988722
72.36,-6.0,North,Furniture,2023-02-25 13:00:00,299.30964302464736,Medium,148.0961581247106
52.23,19.3,East,Electronics,2023-02-25 14:00:00,291.1627036592314,High,141.5470642489506
44.94,11.9,East,Clothing,2023-02-25 15:00:00,269.631460091953,Medium,143.08487350924642
40.8,25.6,East,Clothing,2023-02-25 16:00:00,283.41699668287066,High,142.12562650777681
45.46,31.2,West,Groceries,2023-02-25 17:00:00,285.1016602943371,Low,142.72818148586083
44.18,7.5,South,Furniture,2023-02-25 18:00:00,273.1101887446595,Medium,142.53859424839573
52.56,16.8,North,Groceries,2023-02-25 19:00:00,283.66994876636284,High,146.3872549311233
52.41,12.5,South,Clothing,2023-02-25 20:00:00,285.88593652773056,High,140.7634876761927
50.05,34.2,South,Furniture,2023-02-25 21:00:00,295.42242259514137,Medium,138.42544746507295
56.55,27.4,North,Electronics,2023-02-25 22:00:00,297.9896273606014,Medium,142.06192517765598
67.86,31.0,South,Electronics,2023-02-25 23:00:00,295.6660361205567,Medium,138.6161086304912
64.24,1.4,East,Electronics,2023-02-26 00:00:00,273.80334075784543,Medium,141.13169694604153
27.73,24.8,North,Clothing,2023-02-26 01:00:00,260.0185059908404,High,136.07012471739338
11.69,1.9,East,Clothing,2023-02-26 02:00:00,239.00984711620006,High,146.401537676329
64.01,-0.6,West,Electronics,2023-02-26 03:00:00,274.857582998114,Medium,137.0707008142961
29.5,32.5,East,Groceries,2023-02-26 04:00:00,255.9094400845084,Medium,146.78950422851386
46.63,-9.1,West,Groceries,2023-02-26 05:00:00,249.44633661812304,Medium,140.30436805543147
32.45,33.4,West,Furniture,2023-02-26 06:00:00,244.81846637414398,High,144.70666976261768
22.97,-3.3,North,Furniture,2023-02-26 07:00:00,213.14109511245516,Medium,136.40365486124384
58.12,26.9,East,Electronics,2023-02-26 08:00:00,265.1619004882317,High,130.21871118690743
61.39,2.4,East,Clothing,2023-02-26 09:00:00,262.7532371326006,High,131.620027636513
41.35,5.8,East,Clothing,2023-02-26 10:00:00,250.8574839264263,Medium,152.18815502492475
11.13,-0.2,North,Furniture,2023-02-26 11:00:00,225.21816549883258,High,136.49194161819634
41.81,16.3,West,Electronics,2023-02-26 12:00:00,248.26131157621057,Medium,144.76887420269804
55.88,5.7,West,Furniture,2023-02-26 13:00:00,250.513975392965,Medium,132.60419189756828
27.82,19.6,West,Groceries,2023-02-26 14:00:00,233.5401324031361,Medium,139.79059276110027
52.75,-9.3,North,Electronics,2023-02-26 15:00:00,235.4370636556302,High,140.44016517648657
49.77,-7.1,North,Electronics,2023-02-26 16:00:00,232.40184698109084,Medium,152.68047104479132
58.69,-5.5,South,Electronics,2023-02-26 17:00:00,246.83396910282232,High,136.70787904251875
51.79,8.9,East,Groceries,2023-02-26 18:00:00,245.80485379646572,Medium,134.53808202875862
35.4,26.7,West,Electronics,2023-02-26 19:00:00,239.88815789368192,Medium,139.64483565543026
67.95,30.0,South,Furniture,2023-02-26 20:00:00,271.27581432710065,High,133.06060387014145
47.62,1.0,South,Groceries,2023-02-26 21:00:00,233.41443573408662,High,139.52506243403514
49.59,15.8,East,Clothing,2023-02-26 22:00:00,238.18941283989238,Low,137.00101706615092
36.0,24.6,North,Furniture,2023-02-26 23:00:00,228.02879990110816,Medium,133.28918082952785
43.35,3.0,South,Furniture,2023-02-27 00:00:00,223.3867606338669,Medium,139.3185352435194
36.73,8.4,North,Furniture,2023-02-27 01:00:00,219.0659502963986,Medium,137.17511396171494
47.41,13.6,North,Groceries,2023-02-27 02:00:00,228.64324574966292,High,140.22055433326977
75.68,-3.9,East,Furniture,2023-02-27 03:00:00,239.18497581415045,Low,144.46522598489497
29.42,-8.8,South,Groceries,2023-02-27 04:00:00,194.37282451307667,High,133.47732118242635
25.8,-3.1,West,Electronics,2023-02-27 05:00:00,197.37253913412957,Medium,133.70915288726425
72.07,18.2,South,Clothing,2023-02-27 06:00:00,243.3495185393183,Medium,128.81820024717908
46.86,-6.7,West,Electronics,2023-02-27 07:00:00,213.82661344005518,Medium,137.92992936407452
39.96,-1.5,West,Furniture,2023-02-27 08:00:00,205.34847678764942,Low,131.87796605903443
65.6,5.2,North,Groceries,2023-02-27 09:00:00,225.88426599890118,Medium,136.60492348427638
40.92,-6.5,West,Groceries,2023-02-27 10:00:00,199.1843508596674,High,140.47883227252635
77.39,-1.4,East,Electronics,2023-02-27 11:00:00,230.27101567558634,Medium,131.00228834488684
60.17,31.0,South,Furniture,2023-02-27 12:00:00,236.46685930524737,Medium,131.82432154682078
42.68,-9.1,North,Clothing,2023-02-27 13:00:00,200.27231285728558,Medium,139.03840371336878
82.36,19.4,North,Groceries,2023-02-27 14:00:00,250.00002407133996,Low,137.27171817453313
40.91,7.3,West,Groceries,2023-02-27 15:00:00,212.66474411413844,Medium,136.50945347654906
61.13,20.3,North,Furniture,2023-02-27 16:00:00,234.80648106372368,High,131.31120995535213
54.49,16.5,East,Groceries,2023-02-27 17:00:00,222.8379870812411,Medium,125.85259120332584
69.53,0.1,East,Furniture,2023-02-27 18:00:00,230.4543634085577,Medium,129.23726069282384
73.42,28.1,North,Furniture,2023-02-27 19:00:00,242.93467607198943,Low,127.511223232491
50.48,12.1,North,Clothing,2023-02-27 20:00:00,216.47627417120304,Low,135.22726748321696
38.7,27.0,East,Furniture,2023-02-27 21:00:00,214.23257195652266,Medium,133.50177752691252
56.9,8.3,West,Electronics,2023-02-27 22:00:00,218.40709624343623,Medium,128.8444524664237
39.83,34.3,North,Clothing,2023-02-27 23:00:00,215.8044976285097,High,129.45526955365216
80.2,24.7,West,Furniture,2023-02-28 00:00:00,239.1901141537013,Medium,133.72875804108136
52.05,33.5,North,Furniture,2023-02-28 01:00:00,212.9854319668509,Low,129.50847871890238
44.52,13.1,East,Clothing,2023-02-28 02:00:00,203.7804556310527,Medium,127.9527972603637
52.77,11.3,North,Groceries,2023-02-28 03:00:00,207.02183830976645,Medium,140.5036643793958
29.79,24.0,North,Clothing,2023-02-28 04:00:00,194.34727783417907,Medium,127.61355699217923
35.43,29.6,North,Groceries,2023-02-28 05:00:00,200.9881409145094,High,133.4546467263669
68.01,33.4,East,Clothing,2023-02-28 06:00:00,234.43016260065312,Low,131.8229080922679
40.15,4.6,East,Clothing,2023-02-28 07:00:00,207.4081337082413,High,121.99115236971356
34.3,25.9,East,Electronics,2023-02-28 08:00:00,214.17737080618474,Medium,125.95869584478048
58.05,-0.5,South,Clothing,2023-02-28 09:00:00,219.19235746390018,Medium,133.19434796649654
67.79,14.6,South,Electronics,2023-02-28 10:00:00,228.91707242810313,High,128.18525067561453
